event_date,Y,bond_code,W1,W2,W3,W4a,W5,W6,W7a,W8,W9
2025-03-05,0,123151.SZ,-0.1527663916349411,10.676843,0,1,0,0,0,3.3238,0.1664
2025-03-06,0,113584.SH,-0.015287690795958,0.745067,0,0,1,0,0,1.2485,0.12787
2025-03-06,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,3.0445,0.35116
2025-03-06,0,118029.SH,-0.0800622329115867,2.731688,0,1,1,0,0,3.7782,0.44227
2025-03-07,1,110095.SH,0.0678808614611625,0.748267,0,0,1,1,0,4.4216,0.33898
2025-03-07,1,118006.SH,-0.0800489261746406,5.653369,0,1,1,0,0,3.0226,0.24143
2025-03-07,0,118027.SH,0.3848468065261841,1.904243,0,1,1,0,1,3.729,0.18561
2025-03-07,0,123065.SZ,-0.0291781667619943,1.986462,0,1,0,0,0,1.4949,0.16713
2025-03-07,0,123124.SZ,0.1012918576598167,5.325882,0,1,0,0,0,2.4422,0.22976
2025-03-07,0,128119.SZ,-0.058566678315401,0.905445,0,1,0,0,0,1.3498,0.01267
2025-03-10,0,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.3559,0.23947
2025-03-11,1,113574.SH,0.0409908145666122,2.65275,0,1,1,0,0,1.0541,0.43793
2025-03-11,0,123196.SZ,0.0647550672292709,1.53221,0,1,1,0,0,4.104,0.5553
2025-03-12,0,128108.SZ,0.0934915244579315,1.849187,0,0,1,1,0,1.2101,0.14023
2025-03-12,0,123179.SZ,-0.0819381773471832,2.97869,0,1,0,0,0,3.9863,0.55106
2025-03-13,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.3737,0.22897
2025-03-13,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,4.0219,0.27511
2025-03-13,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.0917,0.21895
2025-03-13,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.1075,0.58027
2025-03-14,0,113545.SH,-0.0090759824961423,0.953491,0,0,0,1,0,0.5859,0.10828
2025-03-14,0,113658.SH,-0.0169830992817878,1.276727,0,1,1,1,0,2.5079,0.2
2025-03-14,0,123214.SZ,-0.1422359347343444,2.997754,0,1,0,1,0,4.3806,0.59626
2025-03-17,0,113680.SH,-0.090124487876892,2.239776,0,1,0,1,0,4.6653,0.61842
2025-03-18,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.0965,0.41116
2025-03-18,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,1.9357,0.32955
2025-03-18,0,118031.SH,-0.0333811342716217,1.317295,0,0,1,0,0,3.9097,0.11411
2025-03-19,0,127098.SZ,-0.0587074942886829,2.550644,1,1,1,1,0,4.6845,0.12416
2025-03-25,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.063,0.2953
2025-03-26,0,127090.SZ,-0.123204305768013,3.009834,0,1,0,0,0,4.3285,0.67273
2025-03-26,0,123233.SZ,0.0630095452070236,5.678375,0,1,0,0,0,4.679,0.80198
2025-03-27,0,118007.SH,0.0575869344174861,2.389267,1,1,0,0,0,2.987,0.38614
2025-03-27,0,118029.SH,-0.0800622329115867,2.731688,0,1,1,0,0,3.7207,0.43156
2025-03-28,0,111004.SH,0.1791594326496124,2.334932,0,1,0,0,0,3.0062,0.36544
2025-03-28,0,127027.SZ,-0.0655577927827835,1.818217,1,0,0,0,0,1.7029,0.06124
2025-03-31,0,127069.SZ,-0.0836257934570312,1.684534,0,1,0,0,0,3.3676,0.13844
2025-04-01,0,113643.SH,-0.0835189744830131,2.107,0,1,0,0,0,2.9815,0.30465
2025-04-01,1,127089.SZ,-0.0951267108321189,1.115509,0,0,0,1,0,4.2957,0.26768
2025-04-02,1,110070.SH,-0.0923795104026794,0.574925,1,0,0,0,0,1.0294,0.14962
2025-04-02,1,118008.SH,0.0548192374408245,2.351426,0,1,1,0,0,3.2252,0.31538
2025-04-02,1,123156.SZ,0.0105438036844134,1.072084,0,1,0,0,0,3.373,0.34853
2025-04-03,0,127062.SZ,-0.0631087198853492,2.339464,0,1,0,1,0,3.05,0.41787
2025-04-03,0,127033.SZ,0.226770207285881,1.498506,0,1,1,0,1,2.0342,0.21329
2025-04-03,0,118033.SH,0.0043181716464459,4.190477,0,1,0,0,0,3.9644,0.32135
2025-04-03,0,110092.SH,-0.0430686138570308,1.140332,0,1,0,1,1,3.7618,0.44615
2025-04-03,0,110081.SH,-0.0304434336721897,1.126638,0,0,1,0,0,2.3162,0.15385
2025-04-03,0,113618.SH,0.0060841422528028,1.217863,0,1,0,0,0,1.7823,0.26447
2025-04-07,0,123039.SZ,-0.0313120894134044,1.37998,0,1,1,0,0,0.7201,0.64354
2025-04-08,0,118011.SH,0.162298321723938,5.358221,0,1,0,0,0,3.2389,0.44341
2025-04-08,0,127038.SZ,-0.1540403217077255,4.759866,1,0,0,0,0,2.1711,0.26333
2025-04-09,0,127080.SZ,-0.026164898648858,5.718797,0,1,0,1,0,3.7262,0.10962
2025-04-09,0,110086.SH,-0.0808931961655616,1.563164,0,0,0,0,0,3.0363,0.45833
2025-04-09,0,113623.SH,-0.046461172401905,0.753167,0,0,0,0,0,1.9959,0.49051
2025-04-09,0,118000.SH,-0.0479316376149654,2.766474,0,1,1,0,0,1.8754,0.31638
2025-04-09,0,118031.SH,-0.0333811342716217,1.317295,0,0,1,0,0,3.8494,0.04829
2025-04-11,0,127103.SZ,-0.0427941493690013,1.501735,0,0,0,1,0,4.731,0.17422
2025-04-11,0,118034.SH,-0.0390444099903106,1.35212,0,0,0,0,0,4.0246,0.00219
2025-04-11,0,111000.SH,-0.0482673645019531,1.503914,0,1,0,0,0,2.1164,0.00108
2025-04-11,0,118010.SH,0.1346859782934188,9.134413,0,1,0,1,0,3.2142,0.23611
2025-04-14,0,110089.SH,-0.0259830858558416,0.592375,1,0,1,0,0,3.4415,0.32826
2025-04-14,0,128128.SZ,-0.0622719265520572,0.640081,1,0,0,0,0,1.3498,0.00457
2025-04-15,0,123250.SZ,-0.1792641431093216,3.41805,0,1,0,1,0,5.5633,0.01124
2025-04-16,0,113650.SH,0.0009526899084448,2.218098,0,1,0,1,0,3.2088,0.10703
2025-04-16,0,113670.SH,-0.0987208113074302,1.246768,0,0,0,1,0,4.0027,0.13853
2025-04-16,0,123194.SZ,-0.0477869920432567,1.713091,0,1,0,0,0,3.9945,0.00853
2025-04-17,0,118025.SH,-0.1161115765571594,5.573926,0,0,1,0,0,3.5209,0.33966
2025-04-18,0,118015.SH,-0.0812325477600097,2.754289,0,1,0,0,0,3.258,0.55694
2025-04-18,0,111005.SH,0.0002400625089649,1.177014,0,1,1,1,0,3.1814,0.16844
2025-04-18,0,113593.SH,-0.0857186615467071,3.147965,0,1,0,0,0,1.2539,0.54016
2025-04-18,0,118007.SH,0.0201128311455249,1.905521,1,1,0,0,0,2.9268,0.27147
2025-04-18,0,118029.SH,-0.0540007129311561,2.304022,0,1,1,0,0,3.6605,0.35305
2025-04-22,1,123085.SZ,-0.0305941607803106,1.312886,0,1,1,0,0,1.6372,0.08934
2025-04-23,0,123122.SZ,-0.1324753314256668,9.093403,0,1,0,1,0,2.2861,0.36468
2025-04-23,0,127026.SZ,-0.1010937765240669,2.436066,1,0,0,0,0,1.6263,0.34951
2025-04-24,0,110095.SH,0.0678808614611625,0.748267,0,0,1,1,1,4.2902,0.16279
2025-04-24,0,113597.SH,-0.0793635323643684,2.27372,0,1,0,0,0,1.2649,0.19681
2025-04-24,0,113634.SH,-0.1416717767715454,3.170249,0,0,0,0,0,2.6229,0.00377
2025-04-24,1,113643.SH,-0.0707889571785926,1.982087,0,1,0,0,0,2.9185,0.22345
2025-04-24,0,113673.SH,-0.0552771389484405,3.472489,0,0,1,1,0,4.2327,0.0098
2025-04-24,0,123158.SZ,-0.0788051486015319,1.781086,0,0,0,0,0,3.4251,0.03636
2025-04-25,0,113661.SH,-0.1152510643005371,10.937447,0,0,1,0,0,3.5784,0.00356
2025-04-25,0,113046.SH,-0.0705788359045982,1.790329,0,0,0,0,0,1.9055,0.29816
2025-04-25,0,118033.SH,-0.0145141659304499,3.38723,0,1,0,0,0,3.9042,0.53074
2025-04-25,0,110076.SH,0.0279130786657333,1.404021,0,0,0,1,0,1.5222,0.06467
2025-04-25,0,111015.SH,-0.1341674476861953,2.203129,0,1,1,1,0,4.1971,0.03373
2025-04-25,0,118052.SH,-0.1330028772354126,4.989942,0,1,0,0,0,5.8809,0.72727
2025-04-28,0,128138.SZ,0.2296723425388336,1.247335,0,1,1,0,0,1.5551,0.1958
2025-04-28,0,127107.SZ,-0.1011230200529098,1.621318,0,0,0,1,0,5.5578,0.12222
2025-04-28,0,127016.SZ,-0.1114681139588356,3.385142,0,0,0,0,0,0.9473,0.12
2025-04-28,0,118027.SH,0.3848468065261841,1.904243,0,1,1,0,1,3.5866,0.12256
2025-04-28,0,113601.SH,0.1296989321708679,1.661619,0,1,1,0,0,1.3142,0.27044
2025-04-28,0,110090.SH,-0.0793461799621582,2.144599,0,0,0,0,0,3.4059,0.13131
2025-04-29,0,111001.SH,0.0677035823464393,0.739587,1,1,0,0,0,2.527,0.28694
2025-04-29,0,113624.SH,0.0091094439849257,3.242958,0,1,0,0,0,1.9959,0.25291
2025-04-29,0,118024.SH,-0.0871480628848075,1.147063,0,0,0,0,0,3.488,0.06621
2025-04-29,1,123236.SZ,0.020986970514059,1.128493,0,1,0,0,0,4.6489,0.30033
2025-04-29,1,127075.SZ,0.1378575563430786,0.365923,0,1,1,0,0,3.4743,0.34237
2025-04-29,0,128134.SZ,-0.0074953543953597,1.626318,0,0,0,0,0,1.4456,0.2256
2025-04-30,0,110086.SH,-0.0823753476142883,1.543794,0,0,0,0,0,2.9788,0.42757
2025-04-30,0,111002.SH,0.0259284898638725,0.752648,0,0,1,0,0,2.6064,0.03865
2025-04-30,0,118000.SH,-0.0043595479801297,2.218604,0,1,1,0,0,1.8179,0.28457
2025-04-30,0,118031.SH,-0.0333811342716217,1.317295,0,0,1,1,1,3.7919,0.00391
2025-05-06,0,127080.SZ,-0.0256329346448183,3.131262,0,1,0,1,0,3.6523,0.04104
2025-05-06,0,123144.SZ,0.0635163933038711,2.414485,0,1,0,0,0,2.9322,0.11279
2025-05-07,0,111000.SH,-0.048281256109476,1.480006,0,1,0,0,0,2.0452,0.01174
2025-05-07,0,127030.SZ,0.126689150929451,0.400942,0,0,0,1,0,1.8727,0.15161
2025-05-07,0,128108.SZ,0.1033084988594055,1.772163,0,0,1,0,0,1.0568,0.04333
2025-05-08,0,127068.SZ,-0.0375870279967784,1.270053,0,1,1,0,0,3.2635,0.2884
2025-05-09,0,113064.SH,0.0281212702393531,1.129759,0,0,0,1,0,3.5236,0.40901
2025-05-09,0,113610.SH,0.0228333864361047,2.746814,0,1,1,0,0,1.5633,0.12796
2025-05-09,0,123126.SZ,0.0117677897214889,1.894603,0,1,1,0,0,2.3381,0.42957
2025-05-09,0,123150.SZ,0.0473051704466342,10.57033,1,1,0,1,0,3.1431,0.13205
2025-05-12,0,113652.SH,0.1275910586118698,2.410751,0,0,1,1,0,3.1951,0.61702
2025-05-12,0,123172.SZ,-0.0124927023425698,0.992295,0,1,1,0,0,3.5948,0.17679
2025-05-12,0,127089.SZ,-0.0659179389476776,1.217513,0,0,1,1,1,4.1834,0.04276
2025-05-14,0,118029.SH,-0.0426124222576618,2.826529,0,1,1,0,0,3.5893,0.54496
2025-05-14,0,118012.SH,0.0361929945647716,2.400718,0,1,0,0,0,3.1431,0.16095
2025-05-14,0,118007.SH,0.027660621330142,1.858226,1,1,0,0,0,2.8556,0.31343
2025-05-15,0,110073.SH,0.0825610682368278,1.252148,1,0,0,0,0,1.191,0.42945
2025-05-15,1,118014.SH,-0.0480932220816612,1.973866,0,1,0,1,0,3.1759,0.06505
2025-05-16,0,113653.SH,-0.0849367156624794,1.450022,0,1,1,1,0,3.2005,0.26227
2025-05-16,0,123192.SZ,-0.0902415886521339,3.503015,0,1,0,1,0,3.9097,0.02273
2025-05-21,0,110081.SH,-0.0664679929614067,1.115257,0,0,1,0,0,2.1848,0.18646
2025-05-21,0,113636.SH,-0.0880036503076553,1.117554,0,1,1,1,0,2.5626,0.09348
2025-05-21,0,118020.SH,0.1701273322105407,1.007044,0,1,0,0,1,3.3429,0.17869
2025-05-21,0,127060.SZ,-0.0255261734127998,1.470997,0,1,0,0,0,2.9131,0.48451
2025-05-21,0,127061.SZ,0.0401582978665828,0.482283,0,1,1,0,1,2.9158,0.08357
2025-05-21,0,127062.SZ,-0.0816995352506637,2.538553,0,1,0,1,0,2.9185,0.35912
2025-05-23,0,113579.SH,-0.092149019241333,3.412956,0,0,0,0,0,0.9172,0.01406
2025-05-26,0,127044.SZ,-0.0976442024111747,1.251657,0,1,1,1,0,2.2231,0.09605
2025-05-26,0,123197.SZ,0.0243605151772499,6.000134,0,1,0,1,0,3.9507,0.18828
2025-05-26,0,118040.SH,0.0119026266038417,1.438243,0,1,1,0,0,4.1643,0.27294
2025-05-26,0,118000.SH,-0.0043595479801297,2.218604,0,1,1,0,0,1.7467,0.25173
2025-05-26,0,110086.SH,-0.0823753476142883,1.543794,0,0,0,0,0,2.9076,0.44904
2025-05-26,0,118031.SH,0.0066749858669936,1.302451,0,0,1,1,1,3.7207,0.03036
2025-05-27,0,113589.SH,-0.0023313236888498,2.645025,0,1,0,0,0,1.076,0.5401
2025-05-27,0,127080.SZ,-0.0256329346448183,3.131262,0,1,0,1,0,3.5948,0.05091
2025-05-28,0,111000.SH,-0.048281256109476,1.480006,0,1,0,0,0,1.9877,0.03151
2025-05-28,0,123072.SZ,-0.044891320168972,1.641243,0,1,0,0,0,1.399,0.16393
2025-05-28,0,123183.SZ,0.0750356987118721,2.673581,0,1,1,1,0,3.8193,0.60516
2025-05-28,0,128108.SZ,0.1033084988594055,1.772163,0,0,1,0,0,0.9993,0.18624
2025-05-30,0,113610.SH,0.0228333864361047,2.746814,0,1,1,0,0,1.5058,0.24486
2025-05-30,1,127064.SZ,-0.0495451278984546,1.260856,1,0,0,0,0,2.9706,0.10143
2025-06-03,0,123185.SZ,-0.028795039281249,2.421096,0,1,1,0,0,3.8248,0.12032
2025-06-03,0,123216.SZ,-0.034416664391756,1.619778,0,0,1,0,0,4.1697,0.487
2025-06-05,0,118007.SH,0.027660621330142,1.858226,1,1,0,0,0,2.7953,0.27926
2025-06-05,0,118055.SH,0.1118726506829261,1.323863,0,0,0,0,0,5.8426,0.15789
2025-06-09,0,113639.SH,0.0115897161886096,0.929804,0,0,0,0,0,2.6256,0.43073
2025-06-11,1,110064.SH,0.0412016361951828,0.955831,1,0,1,0,0,0.5257,0.26805
2025-06-12,0,110081.SH,-0.0664679929614067,1.115257,0,0,1,0,0,2.1246,0.14629
2025-06-12,0,127061.SZ,0.0401582978665828,0.482283,0,1,1,0,0,2.8556,0.12005
2025-06-12,0,127062.SZ,-0.0816995352506637,2.538553,0,1,0,1,0,2.8583,0.38701
2025-06-13,0,113053.SH,-0.1263869404792785,1.49309,0,0,1,1,0,2.5626,0.08989
2025-06-16,0,110095.SH,0.1192247718572616,0.636522,0,0,1,0,0,4.1451,0.20476
2025-06-16,0,113682.SH,-0.0596066154539585,1.258588,0,0,0,1,0,4.7146,0.58966
2025-06-17,0,118000.SH,-0.0043595479801297,2.218604,0,1,1,0,0,1.6865,0.26362
2025-06-17,0,118031.SH,0.0066749858669936,1.302451,0,0,1,1,1,3.6605,0.07196
2025-06-17,0,118032.SH,-0.1489343792200088,3.110686,0,1,0,0,0,3.7235,0.42586
2025-06-18,0,127080.SZ,-0.0256329346448183,3.131262,0,1,0,1,0,3.5346,0.03186
2025-06-19,0,123090.SZ,-0.0708037242293357,1.619,0,0,0,0,0,1.5058,0.13938
2025-06-19,0,118027.SH,0.34824138879776,1.399135,0,1,1,0,1,3.4442,0.17085
2025-06-19,1,113597.SH,-0.0278708394616842,2.191572,0,1,0,0,0,1.1116,0.22423
2025-06-19,1,113047.SH,0.0318072400987148,1.098722,0,0,1,0,0,1.8042,0.01407
2025-06-19,0,111000.SH,-0.048281256109476,1.480006,0,1,0,0,0,1.9274,0.05895
2025-06-20,0,123253.SZ,-0.1462144404649734,3.481119,0,1,0,1,0,5.7276,0.17308
2025-06-20,0,127077.SZ,-0.0507912822067737,2.074313,0,1,1,0,0,3.4524,0.56997
2025-06-20,1,128108.SZ,0.1033084988594055,1.772163,0,0,1,0,0,0.9363,0.21358
2025-06-23,0,111004.SH,0.1938022226095199,1.962611,0,1,0,0,0,2.768,0.34777
2025-06-23,0,113610.SH,0.0228333864361047,2.746814,0,1,1,0,0,1.4401,0.29493
2025-06-24,0,113616.SH,-0.1139323338866233,2.24885,0,0,0,1,0,1.5113,0.59492
2025-06-24,0,127071.SZ,-0.0992916971445083,2.166472,1,0,0,1,0,3.1622,0.50679
2025-06-27,0,113633.SH,-0.0970677807927131,1.70888,0,0,0,0,0,2.4257,0.39477
2025-06-27,1,118007.SH,0.027660621330142,1.858226,1,1,0,0,0,2.7351,0.28646
2025-06-27,0,123039.SZ,-0.0426496230065822,1.174114,0,1,1,0,0,0.4983,0.50802
2025-06-27,0,127042.SZ,-0.0011239984305575,1.424693,0,0,0,0,0,2.1164,0.29759
2025-06-30,0,127022.SZ,0.0492684990167617,0.668482,0,0,1,0,0,1.295,0.03584
2025-07-03,0,110081.SH,-0.0664679929614067,1.115257,0,1,1,0,0,2.0671,0.18045
2025-07-03,0,127061.SZ,0.0401582978665828,0.482283,0,1,1,0,0,2.7981,0.14037
2025-07-04,0,113049.SH,-0.1416025310754776,1.106012,0,0,0,0,0,1.9329,0.01765
2025-07-04,0,113545.SH,-0.025657370686531,0.880166,0,1,0,1,0,0.2793,0.2193
2025-07-04,0,113638.SH,0.0232909359037876,1.229698,0,0,0,0,0,2.486,0.03494
2025-07-04,0,118005.SH,-0.0082577625289559,2.60612,0,1,0,0,0,2.5654,0.58663
2025-07-04,0,118034.SH,-0.0605797655880451,1.373349,0,0,0,0,0,3.7947,0.03711
2025-07-04,1,127089.SZ,-0.0659179389476776,1.217513,0,0,1,1,0,4.0383,0.13508
2025-07-04,0,128097.SZ,-0.0829754695296287,1.670859,0,1,0,0,0,0.6461,0.13895
2025-07-08,0,118031.SH,0.0066749858669936,1.302451,0,0,1,1,0,3.603,0.10592
2025-07-08,0,118042.SH,-0.0862417891621589,1.422007,0,1,0,0,0,4.0903,0.0907
2025-07-08,0,127064.SZ,-0.0495451278984546,1.260856,1,0,1,0,0,2.8638,0.10606
2025-07-09,0,127080.SZ,-0.0256329346448183,3.131262,0,1,0,1,0,3.4771,0.0431
2025-07-09,0,123172.SZ,-0.0124927023425698,0.992295,0,1,1,0,0,3.436,0.36772
2025-07-10,0,110085.SH,0.0365397185087204,1.170767,0,0,0,1,0,2.6256,0.12015
2025-07-10,0,111000.SH,-0.048281256109476,1.480006,0,1,0,0,0,1.87,0.09165
2025-07-10,0,111014.SH,-0.1243562027812004,1.965239,0,0,0,1,0,3.9452,0.5762
2025-07-10,0,127098.SZ,0.0669261738657951,2.352109,1,1,1,1,0,4.3751,0.43316
2025-07-11,0,123155.SZ,0.1397695243358612,2.716596,0,1,0,0,0,3.0883,0.96948
2025-07-11,0,123165.SZ,-0.0265266261994838,1.47162,0,1,0,0,0,3.2964,0.48906
2025-07-11,0,127024.SZ,-0.0665628835558891,1.80178,0,0,0,0,0,1.3169,0.73136
2025-07-15,1,113610.SH,0.0228333864361047,2.746814,0,1,1,0,0,1.3799,0.4723
2025-07-16,0,110064.SH,0.0412016361951828,0.955831,1,0,1,0,0,0.4298,0.69405
2025-07-17,0,111010.SH,0.3936403691768646,1.549195,0,0,1,0,0,3.3292,0.27707
2025-07-18,0,128134.SZ,-0.0076460917480289,1.656599,0,0,0,0,0,1.2266,0.18246
2025-07-18,0,123104.SZ,0.0401601009070873,3.429985,0,0,0,1,0,1.6591,0.65377
2025-07-21,0,127017.SZ,-0.0550790540874004,2.15402,1,0,1,1,0,0.8679,0.24386
2025-07-21,0,127025.SZ,0.0278048198670148,0.812147,1,0,0,0,0,1.2923,0.11212
2025-07-21,0,123154.SZ,-0.1096714809536933,2.699091,0,1,0,1,0,3.0418,0.17429
2025-07-21,0,127090.SZ,-0.1570044010877609,2.872275,0,1,0,0,0,4.0082,0.15335
2025-07-24,0,127062.SZ,-0.0816995352506637,2.538553,0,1,0,1,0,2.7433,0.52926
2025-07-24,0,110092.SH,-0.0332235284149646,0.988702,0,1,0,1,1,3.4552,0.36471
2025-07-30,0,123113.SZ,0.0271703395992517,2.262259,0,1,0,0,0,1.7194,0.03631
